episode,loss,reward,distance,num_vehicles,customers_served
1538,-inf,-9904.808562931941,4098.085629319417,10,101
1539,-inf,-9986.971518193839,3419.7151819383894,9,101
1540,-inf,-9678.379687937208,4833.796879372076,10,101
1541,inf,-9336.443374378605,4414.433743786042,10,101
1542,-inf,-10058.468433497692,4634.684334976929,10,101
1543,inf,-8258.938797378607,3639.3879737860684,8,101
1544,-inf,-9441.065252029573,3460.652520295741,8,101
1545,inf,-7098.413387672728,4034.1338767272805,10,101
1546,inf,-5364.859362538413,4198.593625384125,11,101
1547,-inf,-9861.018542239908,3660.185422399081,8,101
1548,inf,-8214.082098495897,4190.820984958976,10,101
1549,-inf,-9199.43319679752,4044.331967975191,10,101
1550,-inf,-9382.03501350015,4870.350135001498,10,101
1551,-inf,-9760.463638998486,3654.6363899848548,8,101
1552,-inf,-9750.885099251649,4558.850992516487,10,101
1553,inf,-8946.936105951556,4019.3610595155596,11,101
1554,-inf,-10163.747842496101,4687.478424961018,10,101
1555,inf,-8247.508969868217,3525.0896986821654,8,101
1556,-inf,-9750.35922140748,3553.592214074792,8,101
1557,inf,-8395.581583978028,5005.8158397802745,10,101
1558,-inf,-9281.330867379349,4863.308673793484,10,101
1559,-inf,-9403.742379511972,4087.4237951197156,10,101
1560,-inf,-9247.068968778369,4020.689687783684,11,101
1561,-inf,-9630.089481757288,3350.894817572877,8,101
1562,-inf,-9959.23763765781,3642.3763765781,8,101
1563,inf,-9230.844740800301,3358.4474080030204,8,101
1564,inf,-8858.948253632752,3639.4825363275204,8,101
1565,-inf,-9957.854109761778,3628.541097617778,8,101
1566,-inf,-10053.677431886508,3586.7743188650747,8,101
1567,inf,-8525.517780523482,3305.177805234826,10,101
1568,inf,-8880.360776988011,4853.607769880112,10,101
1569,-inf,-9483.087216000882,4880.872160008828,10,101
1570,inf,-8893.153133374335,3981.531333743351,10,101
1571,inf,-8818.346507092836,4233.465070928354,10,101
1572,inf,-9181.148442465985,3861.4844246598427,10,101
1573,-inf,-10361.591387323,3665.9138732299975,8,101
1574,-inf,-10045.949747866684,4509.497478666834,10,101
1575,-inf,-9947.280897237608,3522.808972376069,8,101
1576,-inf,-9640.6412084805,3456.412084804995,8,101
1577,-inf,-10293.633865480368,4986.3386548036815,10,101
1578,inf,-8120.298876201301,4252.988762013001,10,101
1579,inf,-8513.669769001242,3686.6976900124246,9,101
1580,-inf,-9761.525804070407,4665.258040704067,10,101
1581,inf,-5805.370967909037,4103.709679090371,10,101
1582,inf,-8905.372215487,4103.722154869992,10,101
1583,-inf,-9652.726764849309,4577.267648493089,10,101
1584,-inf,-10060.910568263434,4659.10568263435,10,101
1585,-inf,-9813.936864291616,4189.368642916162,10,101
1586,inf,-5772.480901241639,4274.809012416389,11,101
1587,-inf,-9515.883256107745,4208.83256107745,10,101
1588,inf,-8614.14041639389,4191.404163938888,10,101
1589,-inf,-9618.881467989806,3738.8146798980656,9,101
1590,-inf,-9680.742779191469,4857.427791914695,10,101
1591,inf,-8720.296663083267,4252.966630832665,10,101
1592,inf,-8318.164872580317,3731.6487258031602,9,101
1593,inf,-8499.262686370224,4042.626863702244,10,101
1594,inf,-8858.593231359246,4135.932313592457,11,101
1595,-inf,-9882.570572441638,4875.705724416391,10,101
1596,inf,-8586.492123996199,3914.921239961981,10,101
1597,-inf,-9416.0299676538,4210.299676538001,10,101
1598,-inf,-9700.70343484103,3557.0343484102987,9,101
1599,-inf,-9276.431802027402,3814.3180202740223,10,101
1600,inf,-6119.994553794442,4249.945537944418,10,101
1601,-inf,-9343.176062564198,3981.7606256419804,11,101
1602,-inf,-9904.003059436398,3590.0305943639783,9,101
1603,-inf,-9121.384552823143,4263.845528231438,10,101
1604,-inf,-9299.786317642762,4047.8631764276242,10,101
1605,-inf,-9483.2536118391,3382.536118391008,9,101
1606,-inf,-10111.852441611501,4668.524416115013,9,101
1607,-inf,-9517.911191136354,4229.11191136354,10,101
1608,inf,-9133.122000405341,3381.2200040534053,8,101
1609,-inf,-9249.85227123475,4548.522712347495,10,101
1610,inf,-7319.868213445043,4248.682134450433,10,101
1611,inf,-7802.84132890641,4078.413289064102,10,101
1612,-inf,-9193.025817774711,3480.258177747113,9,101
1613,inf,-5290.052399838697,4450.52399838697,11,101
1614,inf,-8474.240980547478,3792.40980547478,8,101
1615,inf,-8437.765581700505,3927.655817005045,11,101
1616,-inf,-9758.119015577377,4631.1901557737665,10,101
1617,-inf,-9211.60771343325,4166.077134332501,10,101
1618,inf,-8180.017255066705,4850.172550667059,10,101
1619,-inf,-8962.701679719608,4177.016797196081,11,101
1620,inf,-7379.996926698696,4349.9692669869655,11,101
1621,-inf,-9089.925260419132,3949.252604191308,10,101
1622,-inf,-8689.659219634814,3446.5921963481355,9,101
1623,inf,-5511.602828786602,4166.028287866018,10,101
1624,-inf,-9735.76226591772,4407.622659177191,10,101
1625,inf,-8385.823101936518,3908.2310193651733,10,101
1626,-inf,-9056.455813045075,4614.558130450742,10,101
1627,inf,-5096.351278621909,4013.512786219086,10,101
1628,-inf,-9982.590535756792,4875.905357567919,10,101
1629,-inf,-9702.657665322073,3576.576653220721,9,101
1630,inf,-5792.7044330014505,3977.0443300145025,10,101
1631,-inf,-9876.594699074863,3815.9469907486255,8,101
1632,-inf,-9913.969610264556,4689.696102645559,11,101
1633,-inf,-10053.744413417082,4587.4441341708225,10,101
1634,-inf,-9775.645923984404,4806.459239844047,10,101
1635,-inf,-9083.973845952329,4389.738459523297,11,101
1636,-inf,-9366.213753494703,4712.137534947034,10,101
1637,-inf,-9867.990018335593,4729.900183355932,10,101
1638,-inf,-9774.103228913973,4791.03228913974,10,101
1639,-inf,-9536.573000203645,4415.730002036447,10,101
1640,inf,-9089.125675378365,3941.2567537836517,10,101
1641,inf,-8898.555921542908,4535.559215429073,11,101
1642,-inf,-9567.837716940445,4728.37716940445,10,101
1643,-inf,-9707.081896186133,4620.818961861327,9,101
1644,-inf,-9463.610132059586,3686.1013205958666,8,101
1645,inf,-8402.391871241376,3573.9187124137516,9,101
1646,-inf,-10003.341917528414,3583.4191752841452,9,101
1647,-inf,-10328.099156203005,3330.9915620300458,8,101
1648,inf,-9157.080710672984,4120.80710672984,11,101
1649,-inf,-9593.702792083788,3487.027920837887,9,101
1650,inf,-8670.82114306094,3758.2114306094136,10,101
1651,inf,-8358.691042388878,4136.9104238887885,11,101
1652,inf,-9044.883328119395,3498.8332811939426,8,101
1653,-inf,-9549.137388400603,4541.373884006018,10,101
1654,inf,-8944.408369616838,3494.083696168387,8,101
1655,-inf,-9383.435424602205,3384.3542460220574,9,101
1656,inf,-8558.012657202498,4630.126572024979,10,101
1657,-inf,-9804.765127719178,4097.651277191779,10,101
1658,-inf,-9982.843196935823,4878.431969358229,10,101
1659,-inf,-9916.30304694794,4713.030469479393,11,101
1660,-inf,-9818.795639872038,3237.9563987203696,8,101
1661,inf,-9123.67948568174,4286.794856817395,10,101
1662,inf,-6982.29046624486,3872.9046624485945,10,101
1663,-inf,-9434.409537032494,4394.0953703249315,10,101
1664,inf,-7596.635133027192,4016.351330271914,10,101
1665,-inf,-10059.73817705409,3647.3817705409124,8,101
1666,-inf,-10149.45315258977,5044.531525897682,11,101
1667,inf,-9115.843474110146,4208.434741101468,10,101
1668,-inf,-9452.991274832626,3579.9127483262555,8,101
1669,inf,-8883.158920412812,3881.5892041281218,10,101
1670,-inf,-9337.809542299923,3428.0954229992276,8,101
1671,-inf,-9759.315845064273,4643.158450642727,10,101
1672,-inf,-9837.70377094665,4927.037709466504,11,101
1673,inf,-7257.10650803111,4621.065080311098,10,101
1674,-inf,-9391.998195286287,3969.9819528628695,10,101
1675,inf,-8310.514389569376,4155.1438956937545,10,101
1676,inf,-4976.2548971974,3812.548971974002,10,101
1677,-inf,-9716.210935859865,4212.1093585986455,10,101
1678,-inf,-10037.94748705905,4429.474870590487,10,101
1679,inf,-6959.291655942578,4142.916559425773,11,101
1680,-inf,-9763.528956237238,4685.289562372392,10,101
1681,-inf,-9057.741479959635,4127.414799596361,11,101
1682,inf,-8460.670886409182,4156.708864091808,11,101
1683,-inf,-8854.275272804207,4592.752728042072,10,101
1684,inf,-8604.916764098149,4099.167640981489,10,101
1685,inf,-7598.22760335611,4032.276033561099,10,101
1686,-inf,-9212.522984989278,4675.229849892787,11,101
1687,-inf,-9991.304548095093,3463.0454809509265,9,101
1688,inf,-8505.99786889179,4109.978688917916,10,101
1689,inf,-8305.600926750263,3606.009267502625,9,101
1690,-inf,-9558.946288692568,3639.462886925692,8,101
1691,-inf,-9502.754133461898,4077.5413346189903,10,101
1692,inf,-6398.167843257745,4031.6784325774497,10,101
1693,-inf,-9028.659371276524,4336.59371276525,10,101
1694,-inf,-8890.319024104308,3953.19024104309,10,101
1695,-inf,-8985.614081822643,3906.1408182264363,10,101
1696,-inf,-9203.36492746271,4083.649274627099,10,101
1697,-inf,-8785.28473312469,3902.8473312469037,10,101
1698,inf,-8739.220905815308,4442.209058153068,10,101
1699,-inf,-9361.864282424369,3668.6428242436964,8,101
1700,-inf,-8891.762572972435,4467.625729724344,11,101
1701,-inf,-9689.451439405591,4944.514394055922,10,101
1702,inf,-8897.707498789661,4027.074987896609,10,101
1703,-inf,-9009.43306760992,4144.330676099207,10,101
1704,-inf,-9121.79502797468,4767.950279746804,11,101
1705,-inf,-9741.669261462856,3466.6926146285605,8,101
1706,inf,-7929.938660184378,3349.386601843776,10,101
1707,-inf,-10031.287045999523,4362.870459995223,10,101
1708,inf,-6912.42754985502,4174.275498550196,10,101
1709,-inf,-9773.42950985418,4784.2950985418065,10,101
1710,inf,-5225.521167525688,4305.211675256881,10,101
1711,inf,-5797.944871188203,4029.4487118820366,10,101
1712,-inf,-9567.681249702497,3726.812497024969,8,101
1713,inf,-7319.288231911703,4242.882319117036,10,101
1714,-inf,-9639.1792365626,3441.7923656260086,8,101
1715,inf,-8009.04523388394,4140.4523388394,10,101
1716,-inf,-9179.885458286595,3348.854582865946,9,101
1717,-inf,-9200.913039288424,4059.1303928842312,10,101
1718,-inf,-9937.190546213205,4421.905462132059,10,101
1719,-inf,-9135.31778983623,4403.177898362307,10,101
1720,-inf,-9647.846831937772,4528.468319377726,10,101
1721,-inf,-9350.174985690424,3551.749856904246,8,101
1722,-inf,-9896.983878161114,4019.8387816111526,10,101
1723,-inf,-9659.01989577528,4640.1989577528075,10,101
1724,-inf,-9631.856893058215,3368.5689305821593,8,101
1725,inf,-5304.596071458645,4095.9607145864534,10,101
1726,-inf,-9783.588170443663,3385.881704436628,9,101
1727,-inf,-10021.018364796688,3760.1836479668696,9,101
1728,-inf,-9516.491416875293,4214.914168752927,10,101
1729,-inf,-9348.979863636028,4539.798636360293,10,101
1730,-inf,-10091.042088268485,4960.420882684838,10,101
1731,inf,-8584.749739556564,3897.497395565648,10,101
1732,-inf,-9910.467075513076,3654.670755130746,9,101
1733,inf,-6327.139078906942,4321.390789069417,10,101
1734,inf,-8040.643676106378,3956.436761063769,11,101
1735,-inf,-9760.6509200947,4656.509200947008,10,101
1736,-inf,-9178.48251703168,4334.825170316796,11,101
1737,inf,-8865.111867067344,4201.118670673435,11,101
1738,-inf,-10003.405757571112,3584.057575711119,9,101
1739,-inf,-9067.494972753044,4724.949727530441,10,101
1740,inf,-8009.203184375972,4142.0318437597125,10,101
1741,-inf,-9813.362127448192,4683.621274481919,9,101
1742,-inf,-9277.59893773043,4825.9893773043,10,101
1743,-inf,-9870.301289496321,4753.012894963217,10,101
1744,-inf,-10250.442785086077,3554.427850860769,8,101
1745,inf,-7360.6577323735155,4156.577323735158,11,101
1746,-inf,-9319.362695940019,4743.626959400184,9,101
1747,inf,-9065.099940270446,4700.999402704456,10,101
1748,inf,-8732.434515709327,4374.345157093275,10,101
1749,inf,-8598.955511586306,5039.555115863062,10,101
1750,-inf,-9247.673185756837,3526.7318575683666,8,101
1751,inf,-6733.126255450206,3881.262554502069,11,101
1752,-inf,-10116.83618503973,3718.361850397315,9,101
1753,-inf,-9707.036664032592,4120.366640325927,10,101
1754,-inf,-9589.054340777042,3440.543407770426,9,101
1755,-inf,-9949.34836223229,3543.4836223228976,8,101
1756,-inf,-9472.532047919283,4775.320479192837,10,101
1757,-inf,-10013.510348766533,3685.10348766533,9,101
1758,inf,-9137.046702887417,3920.4670288741763,11,101
1759,-inf,-9668.766809203842,4237.668092038419,11,101
1760,inf,-7405.618600576069,4106.186005760692,10,101
1761,-inf,-9607.255906003338,3622.55906003339,9,101
1762,inf,-9031.494405298185,4364.94405298185,10,101
1763,-inf,-9354.563554327922,4595.635543279215,10,101
1764,inf,-8283.82958302482,3888.295830248211,10,101
1765,-inf,-9876.087126809918,4810.871268099188,10,101
1766,inf,-8942.260760695652,3972.6076069565106,11,101
1767,-inf,-9897.362117228531,3523.6211722853095,9,101
1768,inf,-9110.820902629303,4158.209026293026,10,101
1769,inf,-8915.791683588792,4207.916835887916,10,101
1770,-inf,-9501.411235629324,4064.112356293237,10,101
1771,inf,-5701.132690414219,4061.326904142186,10,101
1772,-inf,-9486.749565265325,3417.4956526532465,9,101
1773,-inf,-9577.410635526461,4324.106355264609,11,101
1774,-inf,-9507.691371566147,3626.913715661474,9,101
1775,-inf,-9298.083795026017,3530.8379502601815,9,101
1776,-inf,-10005.647966409315,4106.4796640931545,10,101
1777,-inf,-9841.626326770744,4466.263267707435,10,101
1778,inf,-8711.303691925925,4163.036919259258,10,101
1779,inf,-5670.76739177789,4257.673917778903,11,101
1780,-inf,-9899.46589025408,5044.658902540792,10,101
1781,-inf,-9606.295766850199,4112.95766850199,10,101
1782,-inf,-9671.50065770542,3765.0065770541905,8,101
1783,inf,-8553.471260771492,4584.712607714917,10,101
1784,-inf,-9259.574570147728,3645.7457014772876,8,101
1785,-inf,-9296.15164688967,4011.5164688966915,10,101
1786,-inf,-9563.64234715401,4686.4234715401,10,101
1787,-inf,-9547.403802807043,4524.038028070427,10,101
1788,inf,-9107.918033624597,4129.180336245978,10,101
1789,inf,-8687.766211987862,3927.6621198786133,10,101
1790,-inf,-9131.302672787348,3363.0267278734786,8,101
1791,inf,-5859.6041580845,4146.041580845003,11,101
1792,-inf,-9365.51451080742,4205.145108074196,11,101
1793,-inf,-9147.898635744321,4528.986357443217,10,101
1794,-inf,-9440.386824195373,3953.8682419537377,11,101
1795,-inf,-9127.99829606128,4329.982960612789,10,101
1796,inf,-8014.3208250066455,3693.208250066457,9,101
1797,-inf,-8985.174026941595,4401.7402694159555,11,101
1798,inf,-8688.88482431761,3938.848243176097,10,101
1799,-inf,-9880.695188790776,4856.951887907766,10,101
1800,-inf,-9686.984343384296,3419.843433842967,9,101
1801,inf,-5916.284464737397,4212.844647373967,10,101
1802,-inf,-9903.951548634468,5089.515486344671,10,101
1803,-inf,-9487.899871617255,3428.9987161725558,9,101
1804,inf,-8852.765041229904,4077.650412299046,11,101
1805,-inf,-9603.255387309688,4582.553873096876,11,101
1806,-inf,-9588.264985402384,4932.649854023847,10,101
1807,inf,-7490.44871636371,3954.487163637105,10,101
1808,-inf,-9760.987751195076,4659.877511950773,10,101
1809,-inf,-9474.466766301637,4794.667663016368,10,101
1810,-inf,-9983.943768230749,4389.437682307484,9,101
1811,-inf,-9462.208828309407,4172.0882830940645,11,101
1812,inf,-7881.535511080221,4365.35511080221,11,101
1813,inf,-8947.05987503403,4020.59875034031,11,101
1814,-inf,-9110.166138107166,3651.6613810716676,9,101
1815,-inf,-9631.530966088181,4365.309660881818,10,101
1816,inf,-8877.204957569025,4822.049575690249,10,101
1817,-inf,-9654.09301983406,4090.930198340591,11,101
1818,inf,-8993.186095436527,3481.8609543652797,9,101
1819,inf,-4827.745899933686,4327.458999336862,10,101
1820,-inf,-9771.911781553921,4769.11781553922,10,101
1821,inf,-8082.631694835525,3876.3169483552556,10,101
1822,-inf,-9080.025513902117,3350.255139021183,9,101
1823,-inf,-9006.505149479339,4115.051494793387,10,101
1824,-inf,-9562.563565994917,3675.635659949163,8,101
1825,-inf,-9293.803087334716,3488.030873347164,9,101
1826,-inf,-10181.526529932136,4865.2652993213715,10,101
1827,-inf,-9272.610096673485,4776.100966734846,10,101
1828,inf,-7499.756767535998,4547.567675359979,11,101
1829,-inf,-9231.17343844863,4361.73438448629,10,101
1830,inf,-8555.682010557211,4606.820105572108,10,101
1831,-inf,-9856.082072549565,3610.820725495661,8,101
1832,inf,-5412.495610794578,4174.95610794578,10,101
1833,-inf,-9079.318385770299,3343.183857702988,9,101
1834,-inf,-9067.298656785988,4222.986567859885,11,101
1835,-inf,-9505.874727733668,4608.747277336681,9,101
1836,inf,-6354.630695242957,4096.306952429562,11,101
1837,inf,-8201.790420571906,3567.9042057190672,9,101
1838,-inf,-9310.843813264753,3658.4381326475427,9,101
1839,-inf,-9850.26672188119,4552.667218811897,10,101
1840,-inf,-9728.547842843129,4335.478428431293,10,101
1841,-inf,-9821.044330999226,3260.4433099922685,8,101
1842,-inf,-9513.914120671187,4189.141206711864,10,101
1843,-inf,-9380.581384762494,4855.813847624936,10,101
1844,-inf,-9171.568657574995,4765.686575749957,10,101
1845,inf,-8351.824743865649,4068.2474386564827,11,101
1846,inf,-8805.022531841123,4100.225318411231,10,101
1847,inf,-7806.645461599153,4116.454615991538,10,101
1848,-inf,-9869.246100355149,4742.46100355149,10,101
1849,-inf,-9227.499202451274,4324.992024512734,10,101
1850,-inf,-9186.868941791712,4918.689417917118,10,101
1851,inf,-8111.69968287448,4166.996828744797,10,101
1852,-inf,-9886.980963308626,4919.809633086258,10,101
1853,-inf,-10000.568240081742,3555.6824008174253,9,101
1854,-inf,-9989.392871226213,3443.928712262138,9,101
1855,-inf,-9259.168991666875,4141.689916668753,11,101
1856,inf,-6866.55772350422,4215.577235042196,11,101
1857,-inf,-9489.891977826273,3948.9197782627375,10,101
1858,-inf,-9994.975096487387,3499.7509648738783,9,101
1859,-inf,-9175.52345055717,4805.234505571701,10,101
1860,-inf,-9123.883750353389,3788.8375035338795,9,101
1861,-inf,-9696.483043141783,3514.8304314178226,9,101
1862,-inf,-9905.251678557164,3602.5167855716327,9,101
1863,-inf,-9726.174377608675,3811.743776086752,11,101
1864,-inf,-10048.429815004287,3534.29815004287,8,101
1865,-inf,-9630.48740466674,4354.8740466674,10,101
1866,inf,-4878.066127347068,3830.66127347068,10,101
1867,-inf,-9363.354229631575,3683.5422963157594,8,101
1868,-inf,-9422.08431436716,4270.843143671598,10,101
1869,-inf,-9967.31620954486,4723.162095448604,10,101
1870,-inf,-9758.673070164248,4636.730701642485,10,101
1871,-inf,-9892.624319432894,3476.2431943289516,9,101
1872,-inf,-9402.215028657565,3572.1502865756547,9,101
1873,inf,-8752.672356405228,4576.723564052289,10,101
1874,inf,-9114.332018845875,4193.320188458739,10,101
1875,-inf,-9657.582748621999,4625.827486219988,10,101
1876,inf,-9206.408662017748,4114.08662017747,10,101
1877,-inf,-9732.93974772286,3379.397477228598,8,101
1878,-inf,-9508.263057072192,3632.6305707219226,9,101
1879,-inf,-9833.431372679135,4884.313726791347,11,101
1880,-inf,-9830.164395983498,4351.643959834974,10,101
1881,inf,-8178.859395549713,3838.5939554971146,10,101
1882,-inf,-9607.098951864955,3620.9895186495487,9,101
1883,-inf,-9950.572788150988,5055.727881509882,9,101
1884,-inf,-9402.517646747197,4075.176467471968,10,101
1885,inf,-7769.685208320585,4246.8520832058475,11,101
1886,inf,-8614.803706974566,4198.037069745658,10,101
1887,inf,-8221.333574864006,4263.3357486400555,10,101
1888,-inf,-9454.463996289123,3594.639962891238,8,101
1889,-inf,-9126.743507227364,3817.4350722736444,9,101
1890,inf,-8586.467735088994,4914.677350889934,10,101
1891,inf,-8959.01907925506,4140.190792550601,11,101
1892,-inf,-10028.102814387556,3331.0281438755565,8,101
1893,-inf,-9281.5932437472,4365.932437471992,11,101
1894,inf,-5563.701671808077,4187.016718080767,11,101
1895,-inf,-9528.268482501939,4332.684825019395,10,101
1896,-inf,-9712.102057769807,4171.0205776980765,10,101
1897,inf,-5607.300554770647,4123.005547706469,10,101
1898,-inf,-9119.86915372977,4248.691537297698,10,101
1899,-inf,-9702.676100420707,3576.761004207072,9,101
1900,inf,-8763.06591675454,4180.659167545405,11,101
1901,-inf,-9743.355509351162,3483.5550935116175,8,101
1902,-inf,-9442.99238480433,4479.9238480433105,10,101
1903,-inf,-9310.38483974984,3653.8483974984065,9,101
1904,-inf,-9600.491678601244,4054.916786012432,10,101
1905,inf,-8778.707930355255,4337.07930355255,11,101
1906,-inf,-10097.800714276122,3528.007142761213,9,101
1907,inf,-8590.453494167641,4954.5349416764075,10,101
1908,-inf,-9204.607613792416,3596.0761379241544,9,101
1909,inf,-8181.819493417439,4368.194934174383,11,101
1910,-inf,-9658.500418537435,4635.004185374346,10,101
1911,inf,-8852.149954690414,4071.4995469041382,11,101
1912,inf,-5672.791387120559,4277.913871205593,11,101
1913,-inf,-9804.18635318996,3591.8635318995975,9,101
1914,-inf,-9937.664027953957,3426.640279539566,8,101
1915,-inf,-9093.884465575857,4988.844655758562,10,101
1916,-inf,-8977.829066217066,4328.290662170662,11,101
1917,inf,-5118.285568821267,4232.855688212667,10,101
1918,inf,-8186.503443030579,3415.03443030578,9,101
1919,inf,-7981.658312522804,3366.5831252280454,9,101
1920,-inf,-9667.321543518363,4723.215435183626,10,101
1921,-inf,-9265.961932778311,4209.619327783115,11,101
1922,-inf,-8669.817948621832,4248.179486218326,11,101
1923,-inf,-10060.54611862585,3655.461186258508,8,101
1924,-inf,-9169.918500609063,4749.185006090635,10,101
1925,inf,-7345.76516116755,4007.6516116754983,11,101
1926,inf,-5397.220870832447,4022.208708324474,10,101
1927,-inf,-9452.831565002936,4578.315650029371,10,101
1928,-inf,-9403.740193312144,3587.401933121433,9,101
1929,-inf,-9719.774331096829,3747.743310968286,9,101
1930,inf,-8397.632677008667,4026.3267700866627,10,101
1931,-inf,-8989.846886944893,4448.468869448937,11,101
1932,-inf,-8996.804192250143,3518.041922501426,9,101
1933,inf,-4878.325841126635,4333.2584112663535,11,101
1934,-inf,-9201.385326601488,4063.8532660148867,10,101
1935,-inf,-8821.811306118541,4268.1130611854205,10,101
1936,-inf,-9848.055188237327,3530.551882373269,8,101
1937,inf,-5773.167502845257,4281.675028452573,11,101
1938,-inf,-9130.133117937039,4351.3311793703815,10,101
1939,-inf,-9467.86119123798,3728.611912379804,8,101
1940,-inf,-9719.910552416613,4249.105524166127,10,101
1941,-inf,-9254.978193703424,4599.78193703423,10,101
1942,-inf,-8858.104647521688,4131.046475216874,11,101
1943,-inf,-8927.3443123086,4323.4431230859955,10,101
1944,-inf,-8800.41041374131,4054.1041374131,10,101
1945,inf,-8212.53657023185,4175.3657023185115,10,101
1946,-inf,-9780.852296435904,3858.522964359044,10,101
1947,-inf,-9689.832113097029,4948.321130970279,10,101
1948,-inf,-9305.49005781238,3604.9005781238034,9,101
1949,inf,-6560.363205767881,4153.632057678806,11,101
1950,-inf,-8810.708241809241,4157.082418092418,10,101
1951,-inf,-9708.521764689505,4635.217646895059,11,101
1952,-inf,-8877.513088367446,4825.130883674455,10,101
1953,-inf,-9733.820795381638,3388.207953816387,8,101
1954,inf,-8420.092122328042,4250.92122328042,10,101
1955,-inf,-10081.139869887174,3361.3986988717406,9,101
1956,inf,-8913.266472191206,4182.664721912057,10,101
1957,-inf,-9314.179718415815,4191.797184158154,10,101
1958,inf,-5954.782800040427,4097.828000404271,11,101
1959,inf,-8696.27534336937,4012.7534336936997,10,101
1960,-inf,-9084.259890278938,4892.598902789382,10,101
1961,-inf,-9750.583595514963,4555.835955149624,10,101
1962,-inf,-9021.520861831466,3265.20861831466,8,101
1963,-inf,-9609.69792599528,4146.979259952803,10,101
1964,-inf,-9170.116056475561,4751.160564755615,10,101
1965,inf,-8699.293336329982,4042.933363299827,10,101
1966,-inf,-9461.60853179409,3666.085317940907,8,101
1967,-inf,-9149.047035034751,4540.47035034752,10,101
1968,-inf,-9352.49339457682,3574.9339457682104,8,101
1969,inf,-8416.8966888664,4218.966888664006,10,101
1970,-inf,-9607.28803831491,3622.880383149098,9,101
1971,-inf,-10178.190656274517,4831.906562745169,10,101
1972,-inf,-10088.25634824047,3432.563482404695,9,101
1973,inf,-9062.437990781717,3674.379907817174,8,101
1974,-inf,-9571.982498773727,4769.824987737257,10,101
1975,-inf,-10366.741918597612,3717.4191859761186,8,101
1976,-inf,-9792.700496742276,3477.0049674227553,9,101
1977,-inf,-9721.568855487909,4265.68855487908,10,101
1978,-inf,-9716.438259098453,3714.3825909845245,9,101
1979,-inf,-9792.29080527923,3472.9080527922956,9,101
1980,inf,-9032.262523938247,4372.625239382466,10,101
1981,inf,-7862.6923308461355,4676.923308461352,10,101
1982,-inf,-9336.32153071044,3413.215307104409,8,101
1983,-inf,-9315.290629306506,4202.906293065069,10,101
1984,inf,-8742.348612717413,3473.486127174132,8,101
1985,inf,-8113.390718475133,4183.907184751326,10,101
1986,inf,-8384.95764669205,3899.5764669204946,10,101
1987,-inf,-9954.377513970821,4593.775139708209,10,101
1988,inf,-8750.382592849292,3553.8259284929236,8,101
1989,inf,-8537.969835930264,4429.698359302646,10,101
1990,-inf,-10093.666962918405,3486.669629184059,9,101
1991,inf,-8760.997314939146,4659.973149391457,10,101
1992,-inf,-9208.584759949284,3635.8475994928385,9,101
1993,-inf,-10135.855352061382,3908.553520613822,9,101
1994,inf,-8627.96505364633,3329.6505364632967,10,101
1995,-inf,-9584.992789412163,3899.9278941216244,10,101
1996,-inf,-9658.013707253042,4130.137072530408,11,101
1997,inf,-8119.234158916113,4242.341589161128,10,101
1998,-inf,-9166.792888058799,4217.928880587984,11,101
1999,-inf,-9884.35536823049,4893.553682304897,10,101
2000,inf,-8659.944419779735,4649.4441977973465,10,101
